Smiles,lable
COc1ccc(-c2nnc3c(C(=O)c4ccccc4)nc4ccccc4n23)cc1OC,1
O=[N+]([O-])c1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,1
CN(C)c1ccc(-c2nnc3c(C(=O)c4ccccc4)nc4ccccc4n23)cc1Br,1
Brc1cccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)c1,1
C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccc(N)cc1,1
O=C(c1ccccc1)c1nc2ccccc2n2c(-c3ccc([N+](=O)[O-])cc3)nnc12,1
COc1cc(/C(C)=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc(OC)c1OC,1
COc1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1OC,1
COc1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,1
C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1cccs1,1
Cc1ccsc1/C=N/Nc1nc2ccccc2nc1Cc1ccccc1,1
Clc1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,1
C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccccc1,1
C(=N/Nc1nc2ccccc2nc1Cc1ccccc1)\c1ccccc1,1
c1ccc(Cc2nc3ccccc3n3c(-c4ccccc4)nnc23)cc1,1
CN(C)c1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,1
COc1ccccc1/C=N/Nc1nc2ccccc2nc1Cc1ccccc1,1
C=NNc1nc2ccccc2nc1Cc1ccccc1,1
C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccc(C)cc1,1
c1ccc(Cc2nc3ccccc3n3cnnc23)cc1,1
O=C(c1ccccc1)c1nc2ccccc2n2c(-c3ccccc3Cl)nnc12,1
COc1ccc(/C(C)=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,1
C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccccn1,1
Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,1
Cc1cc(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,1
COc1cc(C2=NNC(c3ccc(Cl)cc3)C2)ccc1O,1
CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.[Cl-],1
C#CCNC1CCc2c(SCc3ccc(F)cc3)cccc21,1
Cn1ncc2cc(C(=O)Nc3ccc(F)c(Cl)c3)ccc21,1
Cn1cc2cc(C(=O)Nc3ccc(F)c(Cl)c3)ccc2n1,1
COc1cc(C2=NN(S(=O)(=O)c3ccc(C)cc3)C(c3ccccc3)C2)ccc1O,1
C#CCNc1nc(NCCCC2CCN(Cc3ccccc3)CC2)c(C#N)cc1C#N,1
O/N=c1\cc(-c2cc3sccc3cn2)oc2ccc(CCCN3CCOCC3)cc12,0
O/N=c1\cc(-c2cc3cccn3cn2)oc2ccc(OCCN3CCOCC3)cc12,0
NCCCNCCCCNCCCNCc1ccc2ccccc2c1,0
CNc1nn2cc3c(nc2c1S(=O)(=O)c1ccccc1)CCN(C)C3,0
C#CCN(C)[C@H](C[18F])Cc1ccccc1,0
N=S(=O)(O)Cc1noc2ccccc12,0
COc1ccc(C(=O)N2N=C(c3cc(Br)ccc3O)C[C@H]2c2ccc(C)cc2)cc1,0
Nc1nc(O)c2[nH]nnc2n1,0
